date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_remainder,dayofweek_sin,dayofweek_cos,month_sin,month_cos,RR,NBJRR1,NBJRR5,NBJRR10
2009-11-14,2560.456,245.848,240.22240277777777,7.4534722222222225,4169.0,2411.0,18868.0,17226.266666666666,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,6.04,16.0,4.0,1.0
2009-11-15,1967.308,211.148,240.32536805555557,5.778472222222222,991.0,5278.0,9446.0,17073.466666666667,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,6.04,16.0,4.0,1.0
2009-11-16,1514.468,157.194,241.884875,4.403194444444445,2021.0,545.0,9354.0,13321.133333333333,0.0,1.0,-0.5000000000000004,0.8660254037844384,6.04,16.0,4.0,1.0
2009-11-17,1708.294,167.62800000000001,242.66059722222224,4.913472222222222,0.0,453.0,11616.0,16402.566666666666,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,6.04,16.0,4.0,1.0
2009-11-18,2639.174,203.88,241.29666666666668,7.685833333333334,6012.0,7655.0,13787.0,16532.233333333334,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,6.04,16.0,4.0,1.0
2009-11-19,1474.848,149.054,242.97506944444442,4.251111111111111,0.0,481.0,10936.0,13163.8,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.04,16.0,4.0,1.0
2009-11-20,1961.016,146.026,241.58236805555555,5.692222222222222,843.0,407.0,12816.0,18617.6,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,6.04,16.0,4.0,1.0
2009-11-21,2496.856,211.304,240.62086805555555,7.281111111111111,5694.0,1997.0,12553.0,21370.266666666666,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,6.04,16.0,4.0,1.0
2009-11-22,2450.976,222.638,241.0777013888889,7.193194444444445,6774.0,411.0,16097.0,17567.6,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,6.04,16.0,4.0,1.0
2009-11-23,1471.122,148.338,242.7427152777778,4.236666666666666,0.0,402.0,8230.0,15886.7,0.0,1.0,-0.5000000000000004,0.8660254037844384,6.04,16.0,4.0,1.0
2009-11-24,2128.856,153.82,241.9765277777778,6.179861111111111,2491.0,4579.0,9086.0,19324.933333333334,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,6.04,16.0,4.0,1.0
2009-11-25,1980.13,175.476,241.17878472222222,5.770277777777778,745.0,5083.0,10596.0,16578.166666666668,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,6.04,16.0,4.0,1.0
2009-11-26,1599.626,141.542,242.6434652777778,4.61125,2262.0,407.0,10069.0,13922.433333333332,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6.04,16.0,4.0,1.0
2009-11-27,1380.026,133.052,241.85881944444446,3.9611111111111112,0.0,396.0,11599.0,11005.433333333332,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,6.04,16.0,4.0,1.0
2009-11-28,1858.95,225.218,241.5964513888889,5.4061111111111115,3199.0,386.0,14350.0,13047.5,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,6.04,16.0,4.0,1.0
2009-11-29,1650.962,191.056,243.30872222222223,4.776666666666666,1073.0,3061.0,7828.0,15554.033333333333,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,6.04,16.0,4.0,1.0
2009-11-30,1745.19,153.382,243.76430555555555,5.022361111111111,1080.0,361.0,12039.0,15606.5,0.0,1.0,-0.5000000000000004,0.8660254037844384,6.04,16.0,4.0,1.0
2009-12-01,1756.378,141.874,242.63315277777778,5.078333333333333,0.0,354.0,10821.0,18097.966666666667,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-02,2345.668,170.23,241.6693125,6.819722222222222,1143.0,7052.0,12851.0,18048.466666666667,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-03,1479.688,145.222,243.28409722222221,4.293333333333333,1039.0,402.0,9906.0,13314.466666666667,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-04,1711.294,183.222,243.38570138888886,4.985138888888889,1158.0,352.0,9134.0,17877.566666666666,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-05,2351.762,274.112,241.29875694444445,6.922499999999999,3822.0,351.0,13324.0,21699.033333333333,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-06,2378.288,291.892,241.26927083333334,6.983333333333333,2850.0,4175.0,12420.0,20193.133333333335,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-07,1742.638,165.088,242.54359722222225,5.065833333333334,1132.0,358.0,10291.0,17262.966666666667,0.0,1.0,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-08,2006.884,179.192,243.73107638888888,5.790277777777778,1108.0,350.0,15376.0,16614.066666666666,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-09,1802.356,187.594,242.40731944444443,5.2498611111111115,2054.0,3355.0,7971.0,16659.266666666666,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-10,2059.4805,223.597,241.78143055555557,5.975798611111111,2842.0,350.5,15426.5,15705.675,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-11,1784.462,219.624,244.29111805555556,5.130833333333333,1546.0,385.0,11251.0,16559.033333333333,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-12,1816.38,248.73,244.9389513888889,5.2612499999999995,1087.0,4120.0,8198.0,16868.0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-13,2138.814,222.19,244.4975972222222,6.164861111111111,3984.0,417.0,13178.0,18067.9,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-14,1794.862,151.982,246.1488125,5.122222222222222,1090.0,2280.0,10742.0,15802.366666666667,0.0,1.0,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-15,1940.116,162.344,246.04318055555555,5.514583333333333,1111.0,392.0,14084.0,16748.266666666666,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-16,1394.874,154.43,247.21586805555555,3.993333333333333,1143.0,2943.0,8104.0,11057.9,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-17,1717.182,148.97,246.89413194444444,4.84125,0.0,308.0,14395.0,13916.7,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-18,1744.706,160.418,246.5948541666667,4.968333333333333,1195.0,304.0,11466.0,16113.433333333332,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-19,2204.334,137.608,245.93454166666666,6.242916666666666,1165.0,2662.0,13681.0,19230.9,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-20,1144.166,122.1,247.43500694444444,3.2444444444444445,1237.0,313.0,7795.0,9724.433333333332,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-21,2034.966,171.948,246.4092152777778,5.778333333333332,3293.0,282.0,11473.0,18868.1,0.0,1.0,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-22,1888.022,153.362,245.73843749999997,5.365694444444444,0.0,285.0,15829.0,15353.033333333333,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-23,1455.2,135.416,246.87896527777778,4.121388888888889,1143.0,284.0,11205.0,11621.333333333334,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-24,2905.894,203.66,245.83511805555557,8.29361111111111,5184.0,5575.0,15198.0,22474.566666666666,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-25,2127.648,192.384,243.58829861111113,6.127638888888888,3371.0,3895.0,14288.0,13906.8,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-26,2183.618,160.88400000000001,242.46571527777778,6.30638888888889,1186.0,4294.0,16047.0,14866.633333333333,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-27,2195.4519999999998,207.16400000000002,242.66604166666664,6.364722222222222,4218.0,318.0,12450.0,19604.866666666665,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-28,2094.098,181.668,243.77761111111113,6.033333333333333,2175.0,2063.0,14934.0,15729.633333333333,0.0,1.0,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-29,2047.968,242.05,243.18301388888887,5.912638888888889,1260.0,346.0,10205.0,22321.8,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-30,2451.11,266.794,241.05222916666668,7.168472222222222,5284.0,4539.0,12484.0,18544.833333333332,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2009-12-31,2211.892,186.612,240.95881944444446,6.401666666666666,0.0,387.0,19409.0,17068.866666666665,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,7.290000000000001,15.0,8.0,1.0
2010-01-01,1224.252,165.336,242.56572222222223,3.537083333333333,2304.0,327.0,3558.0,14215.2,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-02,1311.7085,199.819,244.67253819444446,3.8196180555555554,801.5,306.0,6438.0,14316.308333333332,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-03,2083.454,191.61,243.74452777777776,6.044166666666667,3842.0,4920.0,10074.0,15888.233333333334,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-04,1604.132,156.404,245.69911805555554,4.599444444444444,0.0,292.0,10812.0,15631.533333333333,0.0,1.0,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-05,2219.78,148.936,244.5210347222222,6.347083333333333,1785.0,293.0,16468.0,18450.333333333332,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-06,1777.18,152.08,245.2348125,5.112083333333333,1731.0,3256.0,11359.0,13273.666666666666,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-07,1769.442,115.024,244.90856250000002,5.069722222222222,1198.0,255.0,12936.0,15101.7,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-08,1797.208,159.78,244.4048125,5.151388888888889,0.0,994.0,12531.0,16428.466666666667,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-09,2336.9,199.4,243.8697361111111,6.733472222222223,2781.0,4855.0,14734.0,16578.333333333332,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-10,2508.466,227.17000000000002,243.84061805555555,7.226388888888889,3564.0,2032.0,14108.0,22103.766666666666,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-11,1518.684,156.206,246.0691111111111,4.335138888888889,1251.0,340.0,10279.0,13441.4,0.0,1.0,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-12,2367.28,193.45266666666666,243.88490509259256,6.8093518518518525,1046.0,3751.6666666666665,16687.0,17970.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-13,2296.6033333333335,166.90066666666667,243.32711805555556,6.6376388888888895,2030.6666666666667,4333.333333333333,14692.0,17220.722222222223,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-14,1865.1153333333334,189.59666666666666,244.2637037037037,5.373333333333334,2193.6666666666665,394.0,11946.666666666666,16550.922222222223,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-15,2196.76,218.29,243.72576388888888,6.335,1957.0,2952.0,13546.0,18157.666666666668,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-16,2150.112,242.518,243.0452361111111,6.219722222222222,2605.0,2415.0,13652.0,17163.2,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-17,1906.556,188.986,242.54300694444444,5.521527777777778,1992.0,298.0,15044.0,14441.933333333332,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-18,1881.098,191.772,243.63636805555555,5.4215277777777775,617.0,295.0,12981.0,17458.63333333333,0.0,1.0,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-19,2433.508,161.754,243.02311111111112,7.004583333333334,2044.0,653.0,19311.0,18550.466666666667,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-20,2351.728,199.86,242.76043750000002,6.810694444444445,2317.0,3341.0,14563.0,18974.466666666667,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-21,2137.8559999999998,185.42,242.95125,6.161944444444445,894.0,449.0,16451.0,17836.933333333334,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-22,1790.626,156.858,241.8501736111111,5.183194444444444,699.0,352.0,14512.0,14280.766666666666,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-23,2610.677,260.516,240.83097569444442,7.66625,3154.0,4086.5,16035.5,20235.283333333333,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-24,2269.42,175.238,241.74617361111112,6.605138888888889,3496.0,2760.0,11046.0,20521.666666666668,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-25,1930.51,147.674,242.8986111111111,5.55,1368.0,455.0,16136.0,14216.166666666666,0.0,1.0,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-26,2067.564,130.93,243.33947916666665,5.903472222222222,526.0,395.0,16243.0,17295.4,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-27,2760.902,148.762,241.98610416666665,7.990138888888889,2044.0,6403.0,18154.0,19414.033333333333,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-28,2110.234,158.52,243.2490347222222,6.0633333333333335,2032.0,504.0,14987.0,17647.566666666666,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-29,2092.99,147.674,243.63280555555554,5.978611111111111,1488.0,851.0,18061.0,14483.166666666666,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-30,2842.728,235.996,242.07939583333334,8.307222222222222,3240.0,7544.0,17891.0,18703.8,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-01-31,1799.196,171.516,243.40263888888887,5.202222222222222,1715.0,1380.0,12569.0,14322.6,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,3.54,7.0,3.0,1.0
2010-02-01,1693.778,124.784,243.63174305555557,4.857777777777778,1111.0,367.0,14623.0,12128.633333333333,0.0,1.0,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-02,2157.432,131.168,243.33281944444445,6.148333333333333,0.0,382.0,21536.0,14039.2,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-03,2903.014,183.692,242.3880763888889,8.37,2234.0,8423.0,21130.0,16596.566666666666,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-04,2316.27,141.848,242.10079166666668,6.643888888888889,1074.0,532.0,23743.0,13255.5,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-05,2098.892,142.978,241.94126388888887,6.075416666666667,902.0,474.0,18008.0,15597.533333333333,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-06,2712.986,296.614,241.09206944444446,7.933194444444444,4324.0,2209.0,17857.0,20826.433333333334,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-07,1625.708,162.466,242.68447222222224,4.726805555555556,2736.0,3837.0,5546.0,14976.133333333333,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-08,2582.238,139.75,241.99677777777777,7.4075,1161.0,431.0,19764.0,21681.3,0.0,1.0,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-09,2420.932,139.712,243.1503680555556,6.920138888888889,1214.0,410.0,19769.0,18955.866666666665,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-10,1946.5753333333334,141.78666666666666,242.44871296296296,5.610787037037038,1219.0,2976.0,12222.666666666666,16025.255555555555,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-11,1369.768,124.15,244.51238194444446,3.9073611111111113,0.0,330.0,9916.0,12583.466666666667,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-12,1892.998,132.282,243.62629166666665,5.408055555555555,1241.0,312.0,15211.0,14785.966666666667,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-13,2351.556,144.794,242.88909027777777,6.744027777777777,1838.0,5292.0,18710.0,13352.6,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-14,1688.7713333333334,124.648,243.13927777777778,4.833472222222222,1235.0,318.3333333333333,13196.333333333334,13396.522222222222,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-15,2097.132,131.27,243.44677777777775,6.042361111111111,3468.0,332.0,16065.0,15087.2,0.0,1.0,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-16,1797.756,119.606,243.75376388888887,5.148333333333333,1945.0,317.0,12820.0,14880.6,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-17,2054.56,119.56,242.34681944444444,5.94125,2294.0,6636.0,10101.0,15211.666666666666,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-18,1761.156,140.0,243.58819444444444,5.038194444444445,965.0,385.0,14884.0,13118.6,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-19,1953.572,135.15,241.70740277777776,5.654166666666667,2124.0,397.0,14543.0,15495.533333333333,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-20,1983.728,151.248,241.78896527777778,5.745555555555556,3748.0,382.0,14470.0,14462.133333333333,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-21,2740.314,167.458,240.625375,8.038333333333334,5905.0,8142.0,17083.0,14541.9,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-22,1474.036,160.624,240.57949305555553,4.315,1393.0,2167.0,10159.0,10848.266666666666,0.0,1.0,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-23,1461.28,168.058,241.98468055555557,4.254583333333334,0.0,3001.0,8806.0,12547.666666666666,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-24,1914.278,150.12800000000001,241.4657986111111,5.523055555555556,2260.0,1682.0,14315.0,13647.633333333333,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-25,1880.204,130.87800000000001,240.98316666666668,5.405833333333333,0.0,474.0,15120.0,15742.733333333334,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-26,2120.156,139.31,240.42563194444443,6.139305555555556,1146.0,2454.0,14821.0,16914.933333333334,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-27,1765.056,152.39000000000001,241.54445833333335,5.150833333333333,3743.0,441.0,14358.0,10875.6,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-02-28,711.666,134.068,242.56746527777779,2.06125,0.0,487.0,2952.0,8422.1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,5.26,12.0,3.0,2.0
2010-03-01,1298.728,130.076,241.82277777777776,3.7577777777777777,1785.0,471.0,7115.0,12274.466666666667,0.0,1.0,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-02,766.9060000000001,136.396,241.75205555555556,2.2255555555555557,0.0,424.0,3605.0,8752.766666666666,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-03,935.834,120.934,241.2114375,2.7330555555555556,0.0,425.0,7221.0,7951.233333333334,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-04,682.88,125.954,242.9922916666667,2.0072222222222225,0.0,436.0,2928.0,8017.333333333333,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-05,1133.726,135.416,243.4863125,3.26625,1108.0,351.0,5918.0,11518.433333333332,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-06,794.712,139.558,243.03125694444446,2.3066666666666666,0.0,419.0,3970.0,8856.2,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-07,1372.472,133.948,243.55174305555556,3.966666666666667,0.0,4674.0,3679.0,14521.533333333333,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-08,2557.098,252.338,243.77458333333334,7.424444444444445,4214.0,7645.0,15971.0,14788.3,0.0,1.0,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-09,1760.112,168.078,243.52749999999997,5.080694444444444,846.0,397.0,10893.0,17199.2,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-10,1822.632,130.298,243.56579166666666,5.196944444444445,1167.0,375.0,14916.0,13919.2,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-11,1951.09,152.388,242.68144444444445,5.639444444444445,2071.0,320.0,15706.0,14421.166666666666,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-12,1645.424,148.71,243.0135347222222,4.722222222222222,1691.0,411.0,14076.0,11245.733333333334,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-13,2383.0099999999998,265.362,241.99693750000003,6.905,2848.0,5534.0,17973.0,13361.833333333334,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-14,1566.714,200.632,241.9863125,4.594861111111111,3464.0,918.0,7101.0,14628.9,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-15,1791.85,164.312,242.29575,5.178333333333334,778.0,436.0,15053.0,13597.166666666666,0.0,1.0,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-16,1542.65,167.736,241.5400763888889,4.460972222222223,0.0,457.0,10083.0,15170.833333333334,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-17,2009.1299999999999,185.748,241.64133333333334,5.8277777777777775,1136.0,5851.0,13105.0,13393.5,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-18,1562.682,166.214,241.5022638888889,4.547361111111111,1147.0,570.0,10845.0,13482.7,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-19,1663.384,189.478,241.42446527777776,4.8059722222222225,0.0,596.0,12591.0,14536.066666666668,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-20,1722.6653333333334,197.55866666666665,241.80954629629628,4.9991666666666665,1305.0,2980.3333333333335,12245.666666666666,12180.08888888889,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-21,1536.8853333333334,178.22933333333333,242.1809537037037,4.505509259259259,2103.0,3906.6666666666665,7301.333333333333,12303.755555555555,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-22,1618.59,171.556,241.35879166666666,4.687083333333333,1142.0,557.0,13859.0,11418.5,0.0,1.0,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-23,1822.162,186.63400000000001,241.1662986111111,5.370416666666666,2892.0,1153.0,13107.0,13217.366666666667,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
2010-03-24,1994.752,209.558,240.72467361111114,5.801944444444444,1075.0,5832.0,12817.0,13521.866666666667,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,3.87,9.0,4.0,0.0
